text,createTime,webVideoUrl,videoMeta,diggCount,shareCount,playCount,commentCount,downloaded,mentions,hashtags,following,followers,likes,filename,path,descripcion,is_song,duration_sec,descripcion_en,categories,categories_probs,prob_comedy,prob_dance,prob_sports,prob_gaming,prob_educational,prob_vehicles,prob_beauty,prob_food,prob_pets,prob_technology,prob_music,prob_unidentified,prob_other
"please give me more advice.if you like my work,please Pay attention to me😋",1605457702,https://www.tiktok.com/@sashley045/video/6895388317680946433,"{'height': 1024, 'width': 576, 'duration': 8}",208,7,49000,3,True,[],#[],"2,00","113,00","858,00",6895388317680946433.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6895388317680946433.mp4," En este video, se ve a un grupo de personas en un campo rodeado de árboles, con una persona en el centro que parece estar lanzando algo hacia el cielo. La persona en el centro lleva una mochila y parece estar usando una especie de lanzador de flechas o arco. Hay otra persona en el lado derecho del video, y ambas están usando una especie de arma que parece ser una vara larga con",1,8.0,"In this video, you see a group of people in a field surrounded by trees, with a person in the center who seems to be throwing something into the sky. The person in the center carries a backpack and seems to be using a kind of archer or bow. There is another person on the right side of the video, and both are using a kind of weapon that seems to be a long stick with a bow and arrow.","['sports', 'unidentified', 'comedy']","[0.8463873267173767, 0.8216888904571533, 0.42071864008903503]",0.8463873267173767,0.8216888904571533,0.42071864008903503,0.10096724331378937,0.027195053175091743,0.022889839485287666,0.009802816435694695,0.005384938325732946,0.001402130350470543,0.0010103130480274558,0.0005538588156923652,0.0004628084716387093,0.00015967866056598723
Special 1M followers video! “He’s a Pirate” ft. my roommate Jakob 🏴‍☠️🎶🎉 #rimbatubes #piratesofthecaribbean,1607472193,https://www.tiktok.com/@snubbyj/video/6904040351607147781,"{'height': 1024, 'width': 576, 'duration': 59}",84500,2179,694100,988,True,[],#[{'id':'1660168400186374' #'name':'rimbatubes' #'title':'' #'cover':''} #{'id':'490482' #'name':'piratesofthecaribbean' #'title':'' #'cover':''}],"1.089,00","2.500.000,00","34.200.000,00",6904040351607147781.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6904040351607147781.mp4," En este video, vemos a dos personas, un hombre y una mujer, que están jugando con un juego de mesa que parece ser una versión de ""rock, paper, scissors, stone"". Ambos están sentados frente a una mesa con tres objetos que parecen ser piedras, y están usando un juego de manos para jugar. El hombre está usando la mano izquierda y la mujer está usando la derecha. El juego",0,59.06,"In this video, we see two people, a man and a woman, who are playing a board game that looks like a version of ""rock, paper, scissors, stone"". Both are sitting in front of a table with three objects that look like stones, and they are using a hand game to play. The man is using the left hand and the woman is using the right.","['gaming', 'unidentified', 'comedy']","[0.9979332089424133, 0.7620700597763062, 0.5779718160629272]",0.9979332089424133,0.7620700597763062,0.5779718160629272,0.08344116806983948,0.025785081088542938,0.019512547180056572,0.0066411118023097515,0.006526149343699217,0.0012472739908844233,0.0008328334079124033,0.0006349505856633186,0.0005243983468972147,0.0004945695400238037
👅 #fy #foryou #voorjou #dance #viral #4u,1601736814,https://www.tiktok.com/@milenaaxoxoo/video/6879407225769692418,"{'height': 1024, 'width': 576, 'duration': 15}",5479,131,79000,95,True,[],#[{'id':'153828' #'name':'fy' #'title':'' #'cover':''} #{'id':'42164' #'name':'foryou' #'title':'' #'cover':''} #{'id':'6830763' #'name':'voorjou' #'title':'' #'cover':''} #{'id':'5054' #'name':'dance' #'title':'' #'cover':''} #{'id':'20884' #'name':'viral' #'title':'' #'cover':''} #{'id':'43268' #'name':'4u' #'title':'' #'cover':''}],"763,00","628.000,00","6.300.000,00",6879407225769692418.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6879407225769692418.mp4," En este video, se ve a una mujer joven en un hotel, vestida con una blusa blanca y pantalones de lino, hablando con la cámara. Ella está en una habitación con una cama y una mesa de noche, y hay una puerta abierta que da a otra habitación. La mujer parece estar en una conversación telefónica, y en el fondo, se puede ver una cama",1,15.05,"In this video, you see a young woman in a hotel, dressed in a white blouse and linen pants, talking to the camera. She is in a room with a bed and a nightstand, and there is an open door that leads to another room. The woman seems to be in a telephone conversation, and in the background, you can see a bed","['unidentified', 'comedy']","[0.7485361695289612, 0.4080113470554352]",0.7485361695289612,0.4080113470554352,0.09645017981529236,0.08945460617542267,0.02042984403669834,0.007080118637531996,0.0034834241960197687,0.0009362827986478806,0.0008642926695756614,0.0005474096979014575,0.0005442132824100554,0.000458312890259549,0.0003399649285711348
Do you Accept this challenge? #pushup #challenge #workout #duet #workoutfromhome credits: @jpark_fit,1601566708,https://www.tiktok.com/@antonielokhorst/video/6878676626108992769,"{'height': 1024, 'width': 576, 'duration': 26}",21800,367,159000,170,True,['@jpark_fit'],#[{'id':'98119' #'name':'pushup' #'title':'' #'cover':''} #{'id':'19011' #'name':'challenge' #'title':'' #'cover':''} #{'id':'5243' #'name':'workout' #'title':'' #'cover':''} #{'id':'30496' #'name':'duet' #'title':'UseourDuetfeaturebecausetwoisalwaysbetterthanone.' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/dff7a84f4a6523e32f92b9a79b1e4d34'} #{'id':'15293598' #'name':'workoutfromhome' #'title':'Stuckathomeandfeelinglessandlessenergetic?Wannachangeitbutdon’tknowhow?Weknowtheeasiestwaytostart!Jointhe#WorkoutFromHomechallenge!' #'cover':''}],"15,00","4.000.000,00","78.500.000,00",6878676626108992769.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6878676626108992769.mp4," En este video, se muestra a un hombre musculoso y desnudo en un entorno de interior, que parece ser una habitación. El hombre está en una posición de flexión, con los brazos extendidos hacia atrás y los pies juntos, como si estuviera haciendo una actividad de ejercicio. En la habitación, hay una silla y una mesa, y en el fondo, se puede ver una",1,26.36,"In this video, a muscular, naked man is shown in an interior setting, which appears to be a room. The man is in a flexion position, with his arms outstretched backwards and his feet together, as if he were doing an exercise activity.",['unidentified'],[0.811152994632721],0.811152994632721,0.26803040504455566,0.0934295579791069,0.08144666999578476,0.014036571606993675,0.009821792133152485,0.008577486500144005,0.003456409787759185,0.002453428227454424,0.0017173835076391697,0.0007539327489212155,0.0005976693937554955,0.0002622122992761433
RANDOM SCENE 🤣 don’t know 🤣 #fyp #foryoupage #voorjou,1605104060,https://www.tiktok.com/@kalvijn/video/6893869437884091649,"{'height': 1024, 'width': 576, 'duration': 13}",46100,31,321400,199,True,[],#[{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'88764338' #'name':'foryoupage' #'title':'' #'cover':''} #{'id':'6830763' #'name':'voorjou' #'title':'' #'cover':''}],"164,00","985.000,00","23.800.000,00",6893869437884091649.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6893869437884091649.mp4," En este video, vemos a un joven sonriente sentado en una silla, vestido con una camiseta de cuello alto y una gorra. En su mano, sostiene un paquete de envío. A su lado, hay una caja de cartón con una cara sonriente y una nariz. El joven sonríe y parece estar emocionado, tal vez recibiendo un regalo o prepar",0,13.13,"In this video, we see a smiling young man sitting in a chair, wearing a high-neck T-shirt and a hat. In his hand, he holds a package of shipping. Next to him, there is a cardboard box with a smiling face and a nose. The young man smiles and seems to be excited, perhaps receiving a gift or preparing a meal.","['comedy', 'unidentified']","[0.7919015288352966, 0.7522855997085571]",0.7919015288352966,0.7522855997085571,0.2803207337856293,0.15862999856472015,0.14940723776817322,0.03381212055683136,0.006253384985029697,0.005945599637925625,0.005332885310053825,0.0028009270317852497,0.0014721895568072796,0.0013019646285101771,0.0008377234917134047
Wait till the end😜😹 IG: miafitness_sw #winterdiy #lernenmittiktok #gymnasticschallenge #backmuscle #strong #crush #mistake #fitgirl #forYou,1607104171,https://www.tiktok.com/@miafitness/video/6902459846260559106,"{'height': 1024, 'width': 576, 'duration': 14}",2029,8,26900,27,True,[],"#[{'id':'38523234' #'name':'winterdiy' #'title':'Alleseinfachkaufen #oderlieberselbstbasteln?EgalobDekorationoderGeschenke #zeigeunsdeinebesten#WinterDIY-Anleitungen.KommreinindieWinterwelt:https://vm.tiktok.com/ZMJ4R6tbB/' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/e7a4473d02131f51e41feeac9c9d539d'} #{'id':'1659784658086917' #'name':'lernenmittiktok' #'title':'AwieAlpakas #HwieHydroponik #KwieKameratrickbisZwieZeroWaste.Machemitbei#LernenMitTikTok' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/64b910cff5622c4d704429007dd0cb43'} #{'id':'323411' #'name':'gymnasticschallenge' #'title':""Whetherit'sahandstand #cartwheel #splitsorabridge #showusifyoucandothe#GymnasticsChallenge.Youcankeepitsimpleorshowoffyourbestbacktuck."" #'cover':''} #{'id':'20973784' #'name':'backmuscle' #'title':'' #'cover':''} #{'id':'8710' #'name':'strong' #'title':'' #'cover':''} #{'id':'10178' #'name':'crush' #'title':'Showusyourcrush!' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/bad304d63fe17faf8585094cd7887c1b'} #{'id':'5884' #'name':'mistake' #'title':'' #'cover':''} #{'id':'217185' #'name':'fitgirl' #'title':'' #'cover':''} #{'id':'42164' #'name':'foryou' #'title':'' #'cover':''}]","310,00","274.000,00","13.700.000,00",6902459846260559106.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6902459846260559106.mp4," En este video, vemos a una mujer en un gimnasio, que está usando una cuerda para hacer ejercicios de equilibrio. Ella está de pie en la cuerda, con una postura erguida y con una expresión de concentración en su rostro. La mujer parece estar trabajando en su equilibrio y fortaleza, ya que está usando una cuerda para mantenerse en equilibrio. No hay otras personas",1,14.61,"In this video, we see a woman in a gym, who is using a rope to do balance exercises. She is standing on the rope, with an upright posture and with an expression of concentration on her face. The woman seems to be working on her balance and strength, since she is using a rope to keep herself in balance.",['unidentified'],[0.6850547194480896],0.6850547194480896,0.16687896847724915,0.09326425939798355,0.06313490122556686,0.03514484688639641,0.02748069167137146,0.014728614129126072,0.01411789283156395,0.006097563076764345,0.0028615801129490137,0.001945605967193842,0.0007509957067668438,0.0004181312397122383
Bedankt hé Jumbo 😑 #food #foodporn #jumbo #foryou @dominiqueramona,1608317338,https://www.tiktok.com/@ramonadominique/video/6907670356887211265,"{'height': 1024, 'width': 576, 'duration': 15}",8042,785,289800,208,True,['@dominiqueramona'],#[{'id':'5718' #'name':'food' #'title':'' #'cover':'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/1616636707043489.JPEG'} #{'id':'15782' #'name':'foodporn' #'title':'' #'cover':''} #{'id':'419707' #'name':'jumbo' #'title':'' #'cover':''} #{'id':'42164' #'name':'foryou' #'title':'' #'cover':''}],"548,00","6.336,00","81.000,00",6907670356887211265.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6907670356887211265.mp4," En este video, se ve a una persona abriendo un paquete de ""Sneeuwpop"" y sacando un pequeño conejo de su interior. El conejo parece estar en una caja de cartón y tiene una etiqueta que indica que es ""Sneeuwpop"". La persona sostiene el conejo en su mano y lo mira con una expresión de sorpresa o interés. El entorno es simple, con una superficie de",0,15.07,"In this video, you see a person opening a package of ""Sneeuwpop"" and taking out a small rabbit from inside it. The rabbit seems to be in a cardboard box and has a label that indicates it is ""Sneeuwpop"". The person holds the rabbit in his hand and looks at it with an expression of surprise or interest.","['pets', 'comedy']","[0.9139841198921204, 0.7928654551506042]",0.9139841198921204,0.7928654551506042,0.08203306049108505,0.06730107963085175,0.055412787944078445,0.029619431123137474,0.026031533256173134,0.009746103547513485,0.005576544441282749,0.002378123579546809,0.001720735221169889,0.0012718430953100324,0.0007733057136647403
,1601361753,https://www.tiktok.com/@chathuuu98/video/6877796349459336450,"{'height': 1024, 'width': 576, 'duration': 41}",1091,122,9247,15,True,[],#[],"68,00","7.825,00","48.000,00",6877796349459336450.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6877796349459336450.mp4," En este video, se muestra a un hombre sentado en un trono frente a una audiencia, con una iluminación suave y un fondo decorado con flores y velas. El hombre parece ser un líder espiritual o maestro, ya que está vestido con ropa tradicional y tiene una barba larga. Se le llama ""Gurudev"" y se le presenta como ""el maestro de la sabiduría"". El",1,41.47,"In this video, a man is shown sitting on a throne in front of an audience, with a soft lighting and a background decorated with flowers and candles.","['unidentified', 'beauty']","[0.7409248948097229, 0.47998926043510437]",0.7409248948097229,0.47998926043510437,0.15096521377563477,0.12018043547868729,0.08035746961832047,0.004857965745031834,0.003657096764072776,0.0009146137163043022,0.0009110512328334153,0.0008409995934925973,0.00045652687549591064,0.0001859505573520437,0.00016997529019135982
👺👺👺 #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,1603995012,https://www.tiktok.com/@timmytimmadome/video/6889105902234864901,"{'height': 1024, 'width': 576, 'duration': 17}",7226,16,74700,96,True,[],#[{'id':'88764338' #'name':'foryoupage' #'title':'' #'cover':''} #{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'42164' #'name':'foryou' #'title':'' #'cover':''} #{'id':'112734' #'name':'powerlifting' #'title':'' #'cover':''} #{'id':'19093' #'name':'bodybuilding' #'title':'' #'cover':''} #{'id':'17565' #'name':'deadlift' #'title':'' #'cover':''} #{'id':'9261' #'name':'fitness' #'title':'Dejaaquítusmejorestipsyrutinasparasiempreestarenmodo#fitness🤳' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/2fad541156575f0a59467caa0c94f381'} #{'id':'5243' #'name':'workout' #'title':'' #'cover':''} #{'id':'1617686924395526' #'name':'fittok' #'title':'몸매가좋아야할수있다는생각은버려라!운동을하는것만으로도당신은이미FitToker💪\nFitToker가되기위한첫번째도전으로당신만의pushup을보여주세요‼️' #'cover':''} #{'id':'1637395300966405' #'name':'powertok' #'title':'' #'cover':''}],"2.691,00","2.140,00","423.000,00",6889105902234864901.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6889105902234864901.mp4," Desculpe, não posso fornecer ajuda com essa solicitação.",1,17.83,"I'm sorry, I can't help you with this request.",['unidentified'],[0.4846811890602112],0.4846811890602112,0.14829371869564056,0.0638899877667427,0.011984202079474926,0.00821969285607338,0.004485794343054295,0.001404867973178625,0.0010063779773190618,0.0003439709544181824,0.0002737216418609023,0.00015416332462336868,0.00013552077871281654,0.00013083976227790117
Fair decision? Let us know!!! #formulaone #lewishamilton #f1 #fyp #formula1,1601286634,https://www.tiktok.com/@formula1update/video/6877473712652799234,"{'height': 720, 'width': 480, 'duration': 6}",1283,36,59400,116,True,[],#[{'id':'17066150' #'name':'formulaone' #'title':'' #'cover':''} #{'id':'17015477' #'name':'lewishamilton' #'title':'' #'cover':''} #{'id':'16520' #'name':'f1' #'title':'' #'cover':''} #{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'402512' #'name':'formula1' #'title':'EverdreamedofbeingoneofthecharactersinTheFastandtheFurious?NowyoucanbeFastandFurioustoowithourracetracksticker!CaptureexcitingmomentsoftheSingaporeGrandPrixthisweekendwithus😍🏎️' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/ead74bcbb886b6e0e94803b15376ee4c'}],"12,00","13.000,00","316.000,00",6877473712652799234.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6877473712652799234.mp4," En este video, se muestra un fragmento de una carrera de Fórmula 1 en una pista de carreras. Se puede ver a un piloto en un coche rojo y otro en un coche azul, ambos compitiendo por la posición en la pista. El coche rojo, conducido por Hamilton, está en la primera posición y el coche azul, conducido por Leclerc, está en la segunda",1,6.67,"In this video, a fragment of a Formula 1 race on a racetrack is shown, one driver in a red car and another in a blue car, both competing for the position on the track.","['sports', 'vehicles', 'unidentified']","[0.998504638671875, 0.8886622190475464, 0.6978663802146912]",0.998504638671875,0.8886622190475464,0.6978663802146912,0.021409768611192703,0.020177319645881653,0.011709839105606079,0.00925009697675705,0.0011972110951319337,0.000737919588573277,0.00019035939476452768,0.00016156057245098054,0.00011323438957333565,6.402006692951545e-05
🤦🏻‍♂️🤦🏻‍♂️كم وزنكم ؟#foryou #اكسبلو,1607783772,https://www.tiktok.com/@mo.rab/video/6905378711986801922,"{'height': 1024, 'width': 576, 'duration': 15}",3719,40,45500,80,True,[],#[{'id':'42164' #'name':'foryou' #'title':'' #'cover':''} #{'id':'1593915827608581' #'name':'اكسبلو' #'title':'' #'cover':''}],"141,00","486.000,00","19.900.000,00",6905378711986801922.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6905378711986801922.mp4," En este video, se ve a un gato de color crema y blanco que está en una cocina. El gato está mirando a la cámara con una expresión curiosa y confiada. A un lado, hay una persona que parece estar ofreciendo algo al gato, pero el gato no parece estar muy interesado. El gato se acerca lentamente a la persona y parece estar buscando algo en el",0,15.07,"In this video, you see a cream and white cat who is in a kitchen. The cat is looking at the camera with a curious and confident expression. On one side, there is a person who seems to be offering something to the cat, but the cat does not seem to be very interested. The cat slowly approaches the person and seems to be looking for something in him","['pets', 'unidentified', 'beauty']","[0.9933330416679382, 0.6907677054405212, 0.5623266696929932]",0.9933330416679382,0.6907677054405212,0.5623266696929932,0.2864186763763428,0.09001296758651733,0.05455021560192108,0.005384937860071659,0.002957902615889907,0.0026574311777949333,0.0014693211996927857,0.0011225652415305376,0.0006263340474106371,0.0006214629975147545
the fall onto my bed scared me tbh #Boo #gay #affirmations #military #transition #fyp #FootlongShuffle,1602636335,https://www.tiktok.com/@hklein99/video/6883270499741273349,"{'height': 1024, 'width': 576, 'duration': 14}",12600,61,53900,215,True,[],"#[{'id':'28324' #'name':'boo' #'title':""Don'tbesoscared👻"" #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/da2400b7cffad61287631b1c767c9676'} #{'id':'6285' #'name':'gay' #'title':'' #'cover':''} #{'id':'806086' #'name':'affirmations' #'title':'Becausewecouldalluseabitofpositiveenergy.' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/bf0a7632b942af2e02893c011ced5d7a'} #{'id':'7221' #'name':'military' #'title':'' #'cover':''} #{'id':'47298' #'name':'transition' #'title':'' #'cover':''} #{'id':'229207' #'name':'fyp' #'title':'' #'cover':''}]","1.684,00","255.000,00","4.099.999,00",6883270499741273349.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6883270499741273349.mp4," En este video, se ve a un hombre vestido con una camiseta roja que lleva una mochila y una capa de camuflaje. Se encuentra en una habitación con una ducha y una cortina de plástico. El hombre está hablando con la cámara y se ríe varias veces. En la ducha, hay una toalla y una taza. En la habitación, hay una silla y una mes",1,14.47,"In this video, you see a man dressed in a red T-shirt who carries a backpack and a camouflage cap. He is in a room with a shower and a plastic curtain. The man is talking to the camera and laughing several times. In the shower, there is a towel and a cup. In the room, there is a chair and a table.","['comedy', 'unidentified', 'technology']","[0.9524416327476501, 0.7576150894165039, 0.3862135112285614]",0.9524416327476501,0.7576150894165039,0.3862135112285614,0.11586064100265503,0.018020741641521454,0.012030543759465218,0.008916127495467663,0.006109410896897316,0.0038844766095280647,0.0015367271844297647,0.0010242062853649259,0.0007702932343818247,0.0007657964597456157
I'm doing some form of this before my every heavy set 👌 #squat #squatmobility,1604699317,https://www.tiktok.com/@marqsheino/video/6892131074093223170,"{'height': 1024, 'width': 576, 'duration': 11}",581,8,19900,8,True,[],#[{'id':'16811' #'name':'squat' #'title':'' #'cover':''} #{'id':'1653855372523526' #'name':'squatmobility' #'title':'' #'cover':''}],"94,00","229,00","1.950,00",6892131074093223170.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6892131074093223170.mp4," En este video, vemos a un hombre musculoso y desnudo en un patio de una casa, con una barra de pesas frente a él. El hombre está en una posición de flexión, con los brazos extendidos hacia los lados y los pectorales y bíceps bien definidos. Se está preparando para levantar peso. En el fondo, hay una casa con una puerta y una ventana, y hay",0,11.7,"In this video, we see a muscular, naked man in a courtyard of a house, with a bar of weights in front of him. The man is in a position of flexion, with his arms outstretched to the sides and his pectoral and biceps well defined. He is preparing to lift weights.","['unidentified', 'sports']","[0.782163679599762, 0.4175683259963989]",0.782163679599762,0.4175683259963989,0.2238008826971054,0.10669059306383133,0.08733005076646805,0.05184546113014221,0.004736748989671469,0.0033115195110440254,0.002291689161211252,0.0008009536541067064,0.00073075364343822,0.0005172813544049859,0.00028573605231940746
She can have all the horses she wants💕🐴 #horse #horses #animals #equestrian #girlfriend #fyp #foryou #horsegirl,1606800456,https://www.tiktok.com/@bf_of_an_equestrian/video/6901155395100806401,"{'height': 960, 'width': 540, 'duration': 13}",23900,887,105700,171,True,[],#[{'id':'7883' #'name':'horse' #'title':'' #'cover':''} #{'id':'8253' #'name':'horses' #'title':'' #'cover':''} #{'id':'5192' #'name':'animals' #'title':'' #'cover':''} #{'id':'8097' #'name':'equestrian' #'title':'' #'cover':''} #{'id':'22597' #'name':'girlfriend' #'title':'' #'cover':''} #{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'42164' #'name':'foryou' #'title':'' #'cover':''} #{'id':'431293' #'name':'horsegirl' #'title':'' #'cover':''}],"133,00","112.000,00","5.800.000,00",6901155395100806401.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6901155395100806401.mp4," En este video, se ve a un joven en un carro, mirando hacia la derecha con una expresión de preocupación en su rostro. Se sabe que ha comprado un coche nuevo y está pensando en el precio que pagó por él. Se menciona que el precio de compra del coche es el mismo que el de la mujer que lo compró. Se muestra una imagen de la mujer y se men",0,13.91,"In this video, you see a young man in a car, looking to the right with a concern expression on his face. You know that he has bought a new car and is thinking about the price he paid for it. He mentions that the purchase price of the car is the same as that of the woman who bought it.","['vehicles', 'unidentified', 'comedy']","[0.9043975472450256, 0.6619228720664978, 0.5933736562728882]",0.9043975472450256,0.6619228720664978,0.5933736562728882,0.062046267092227936,0.020884215831756592,0.015424552373588085,0.002963667968288064,0.0013224403373897076,0.0006576552405022085,0.0003640086797531694,0.0002684288483578712,0.0002531563804950565,0.00013658354873768985
Any request? 😉 #wantthischallenge #gymshark #fitness #homeworkout,1607540925,https://www.tiktok.com/@johnclajara/video/6904335595301080325,"{'height': 960, 'width': 540, 'duration': 30}",28500,1642,346100,363,True,[],#[{'id':'11655564' #'name':'wantthischallenge' #'title':'' #'cover':''} #{'id':'5157493' #'name':'gymshark' #'title':'' #'cover':''} #{'id':'9261' #'name':'fitness' #'title':'Dejaaquítusmejorestipsyrutinasparasiempreestarenmodo#fitness🤳' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/2fad541156575f0a59467caa0c94f381'} #{'id':'13565' #'name':'homeworkout' #'title':'Howareyoustayingfitathome?Showusyour#HomeWorkout.' #'cover':''}],"12,00","778.000,00","8.199.999,00",6904335595301080325.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6904335595301080325.mp4," En este video, se muestra a un hombre musculoso y desnudo en un ambiente residencial, probablemente su casa. El hombre, que parece estar en su casa, se está desnudando y se mueve hacia la cámara. Mientras lo hace, se detiene y hace una mueca para la cámara, mostrando su musculatura. Luego, se vuelve hacia la cámara y hace un",0,30.53,"In this video, you see a muscular, naked man in a residential environment, probably his home. The man, who seems to be in his home, is undressing and moving towards the camera. While doing so, he stops and makes a face for the camera, showing his musculature. Then he turns towards the camera and makes a face.","['unidentified', 'comedy']","[0.8165526986122131, 0.5974023938179016]",0.8165526986122131,0.5974023938179016,0.04804736375808716,0.04373188316822052,0.010902373120188713,0.004547263961285353,0.0033309150021523237,0.0023051253519952297,0.0020708267111331224,0.0014550628839060664,0.0008328334079124033,0.0006798429531045258,0.0003997710591647774
still got it 🤙 #gym #fyp #deadlift #foryou,1605448790,https://www.tiktok.com/@farmer.ralph/video/6895349449107754245,"{'height': 1024, 'width': 576, 'duration': 42}",9570,31,71500,83,True,[],#[{'id':'7882' #'name':'gym' #'title':'' #'cover':''} #{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'17565' #'name':'deadlift' #'title':'' #'cover':''} #{'id':'42164' #'name':'foryou' #'title':'' #'cover':''}],"9,00","21.000,00","1.500.000,00",6895349449107754245.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6895349449107754245.mp4," En este video, se muestra a un hombre en un gimnasio, vestido con una camiseta y pantalones de gimnasio, usando un mascarón para protegerse la cara mientras realiza ejercicios de peso. El hombre está trabajando con un peso grande y se está inclinando hacia atrás, con una expresión de esfuerzo en su rostro. En el fondo, se pueden ver",1,42.47,"In this video, a man in a gym, wearing a T-shirt and gym pants, is shown wearing a face mask to protect his face while performing weight exercises.","['unidentified', 'comedy']","[0.7521947026252747, 0.6420398354530334]",0.7521947026252747,0.6420398354530334,0.1274895817041397,0.05577168986201286,0.026708463206887245,0.018689308315515518,0.006085737142711878,0.002895213896408677,0.00043224150431342423,0.00038296362617984414,0.00032758430461399257,0.00022960829664953053,0.00015177360910456628
The horses strike again￼. #horse #waterbowl #water #horses #stables #stable #horseriding #horselover #working #animals #farm #farmer #yard￼￼￼ #clumsy,1605728311,https://www.tiktok.com/@eric010100101/video/6896550572653120770,"{'height': 960, 'width': 540, 'duration': 9}",837,1,49600,13,True,[],#[{'id':'7883' #'name':'horse' #'title':'' #'cover':''} #{'id':'7003434' #'name':'waterbowl' #'title':'' #'cover':''} #{'id':'5426' #'name':'water' #'title':'' #'cover':''} #{'id':'8253' #'name':'horses' #'title':'' #'cover':''} #{'id':'3192876' #'name':'stables' #'title':'' #'cover':''} #{'id':'221229' #'name':'stable' #'title':'' #'cover':''} #{'id':'102844' #'name':'horseriding' #'title':'' #'cover':''} #{'id':'491263' #'name':'horselover' #'title':'' #'cover':''} #{'id':'9832' #'name':'working' #'title':'' #'cover':''} #{'id':'5192' #'name':'animals' #'title':'' #'cover':''} #{'id':'62632' #'name':'farm' #'title':'' #'cover':''} #{'id':'143262' #'name':'farmer' #'title':'' #'cover':''} #{'id':'187530' #'name':'yard' #'title':'' #'cover':''} #{'id':'25163' #'name':'clumsy' #'title':'' #'cover':''}],"653,00","23.000,00","390.000,00",6896550572653120770.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6896550572653120770.mp4," En este video, se muestra una persona que se acerca a una lavadora y se detiene para observarla. Luego, la persona se acerca a una taza de plástico que está en el suelo y la recoge. A continuación, la persona se acerca a una lavadora y se detiene para observarla. En el entorno, se puede ver una lavadora y un suelo con una taza de plástico. No",1,9.72,"In this video, a person is shown approaching a washing machine and stopping to observe it. Then, the person approaches a plastic cup that is on the floor and collects it. Then, the person approaches a washing machine and stops to observe it. In the surrounding area, you can see a washing machine and a floor with a plastic cup. No",['unidentified'],[0.6109178066253662],0.6109178066253662,0.18366684019565582,0.09645017981529236,0.0778675451874733,0.030704854056239128,0.026455776765942574,0.007446194067597389,0.00228277500718832,0.0017511966871097684,0.0017443811520934105,0.0013993984321132302,0.0010342469904571772,0.0007250710623338819
