video_name,transcription,is_song,duration_sec,author_id,followers,following,account_creation,video_creation,likes,comments,shares,engagement_rate,viral,descripcion,categories,categories_probs,,,,,,,,,,,,,
6888486575005617409.mp4,muthu muthu peti mata siyo meli mata bara madhi dharaka kanni siyo langa rinci lesanetu yadi maki hita adhuta haka kanni in the hita'.,0,11.34,user_00164,29535,8164,12/30/21,12/4/23,575,45,43,2.244794311833418,0,"The man is sitting on the ground, with the motorcycle partially disassembled and the motor on the ground in front of him. He is working on the motor, possibly performing a repair or maintenance.","['vehicles', 'unidentified']","[0.9396923780441284, 0.8752548694610596]",,,,,,,,,,,,,
6880839179677256962.mp4,"igraju. i will tell you what to do now. yes, let's go. the bird is flying away. you will be healthy. if you are far away, you will understand it.'.",1,15.08,user_00096,71963,5772,11/6/22,12/14/23,665,38,64,1.0658254936564624,0,"It shows a person applying makeup to his right eye. She starts with a natural makeup and then adds a more intense makeup, including a darker eye tone and eyebrow makeup.","['beauty', 'unidentified']","[0.960694432258606, 0.6486333012580872]",,,,,,,,,,,,,
6879476802050460934.mp4,oh my god better make it quick the hokage's funeral has already begun and you kakashi paying respects to obito instead of constantly inventing new excuses for being late why don't you simply come here earlier i did i've been here since dawn this place makes me think of the mistakes i've made in the past and i've made so many of them'.,1,36.47,user_00121,9491,913,10/20/24,11/22/24,266,25,18,3.255715941418185,0,"A male character with short hair and beard, dressed in a shirt and pants, is shown sitting in a dark room. Next to him, there is a female character with long hair and dressed in a blouse and pants, and both are in front of a television screen.",['unidentified'],[0.8174287676811218],,,,,,,,,,,,,
6891973965238111489.mp4,the first time i saw her i knew she was the one.'.,1,15.08,user_00108,9724,1230,10/8/25,10/8/25,379,32,24,4.473467708761826,1,"A person with a hand in the forehead and a ring on his finger. The person seems to be thinking or concentrating on something. You can't see the person's face because of the position of the hand. In the background, there is a curtain and a window with a curtain rod. You can't see the rest of the environment because of the position of the hand.",['unidentified'],[0.8139788508415222],,,,,,,,,,,,,
6902512873109605634.mp4,zit de klas mooi bij haar. oh'.,0,6.97,user_00114,8638,1252,2/19/24,5/4/24,78,9,6,1.076638110673767,0,"If you see a young woman smiling in a room, dressed in bed linen and with a wool net in her hand. She seems to be laughing and moves towards the right of the camera. In the lower part of the screen, there is an unknown person who seems to be laughing too.","['unidentified', 'comedy']","[0.843508780002594, 0.838018000125885]",,,,,,,,,,,,,
6900735754700459270.mp4,what is the red stripe on your bar it's just a sticker it's the way that aliko obviously it's backwards but this is just the way that aliko does their branding for their powerlifting bars for their weightlifting bars it's a blue sticker instead and it says iwf for international weightlifting federation this says ipf for international powerlifting federation it's very similar to how nike and off-white do their collaboration shoes with the orange tag on it it's just kind of something that you don't take off you know it lets people know that you're fancy and high maintenance'.,0,28.7,user_00081,61449,706,3/1/18,12/7/18,2165,73,198,3.964263047405165,0,"I'm sorry, I can't help you with this request.",['unidentified'],[0.4846811890602112],,,,,,,,,,,,,
6878751105589824770.mp4,i get deep in the night i prepped up to be deeper tonight trying to fuck in the d's eyes'.,1,7.31,user_00174,8695,2841,1/20/23,2/26/23,132,15,10,1.805635422656699,0,"The young man, with an expression of concentration, leans on a bar and begins to lift a heavy weight with his two hands.","['sports', 'unidentified']","[0.8816658854484558, 0.7088680267333984]",,,,,,,,,,,,,
6885779594901867777.mp4,ik ben geen vroeg vogel of geen nachtouw ik ben meer een groenige voor moeiteende duif'.,0,6.67,user_00182,29181,1837,4/11/24,10/26/25,1027,81,41,3.937493574586203,0,"We see a young woman with a confused and worried expression on her face as she lies in a bed. She seems to be talking or communicating with someone or something, but we can't see who or what she's talking to.",['unidentified'],[0.9833589196205139],,,,,,,,,,,,,
6877774951361875201.mp4,the'.,0,8.13,user_00007,111554,3943,11/26/24,8/12/25,2524,303,69,2.596052136185166,0,"It shows a woman on a horse, who appears to be a racehorse, as she wears a race suit and a hat. She is in a field surrounded by trees and there are several people in the background, some of whom seem to be riders and others not.","['sports', 'unidentified']","[0.971238374710083, 0.79739910364151]",,,,,,,,,,,,,
6893935935684185346.mp4,comprei a sua vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha vida e a minha,1,13.12,user_00163,10104,3724,5/4/20,2/4/25,85,11,2,0.9699129057798892,0,"We see a woman riding a white horse that is moving. She seems to be guiding the horse to the left. There are several people in the surrounding, some of them in the background and others closer, but you can not identify their faces. There is a man sitting on a horseback riding chair who seems to be guiding the animal.",['unidentified'],[0.8663022518157959],,,,,,,,,,,,,
6882850172854979845.mp4,ladies and gentlemen here they are the second responders alright give it up for the second responders'.,1,7.7,user_00125,91515,369,11/11/24,11/18/24,1741,182,118,2.230235480522319,0,"A scene of an accident on the street is shown. A vehicle of emergency service, which appears to be an ambulance, is parked on the street. Two people, who appear to be police officers, are talking in front of the ambulance. One of them is on the side of the vehicle and the other is on the side of the street.","['unidentified', 'vehicles']","[0.7354516386985779, 0.6248946189880371]",,,,,,,,,,,,,
6901020148426099969.mp4,i'm superhuman fuck you and you'.,1,33.78,user_00061,6169,4480,9/11/20,5/24/24,37,4,1,0.6808234721997083,0,"The film shows a smiling and excited man on a tennis court, with an audience in the background. The smiling man is wearing a tennis shirt and is laughing while making a shot of a ball. The ball is blue and is in the air, near his head. The audience is silent, watching the game.","['sports', 'comedy', 'unidentified', 'beauty']","[0.9926684498786926, 0.8827314972877502, 0.7238466143608093, 0.37413305044174194]",,,,,,,,,,,,,
6908460695461891329.mp4,اوہری دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ اور دیاہ,0,54.37,user_00083,17358,7027,10/31/25,11/9/25,544,65,7,3.5487959442332064,0,"A screen of a mobile device showing a movie streaming application is displayed. On the screen, a movie with a rating of 8.0/10 is shown and indicates that it can be downloaded. Also a rating of 8.0/10 is displayed in the upper right of the screen.","['technology', 'unidentified']","[0.9958660006523132, 0.7158710956573486]",,,,,,,,,,,,,
6891776298784509185.mp4,é o novo propelão campeão do mundial foi o mvp os gringos passou o balanço no ritmo envolvente'.,1,13.12,user_00182,29060,1837,4/11/24,12/25/24,1021,125,43,4.091534755677908,0,"The image of a young man with a smile and a similar shirt, and also a picture of a helmet, is shown on the screen.","['technology', 'sports', 'unidentified', 'comedy']","[0.6794977784156799, 0.5785970091819763, 0.5122331976890564, 0.3593641519546509]",,,,,,,,,,,,,
6884239332329164034.mp4,i'm ready to go. the last time i freaked out i just kept looking down as this a saturday and asked me what i'm thinking about i can't'.,1,10.97,user_00171,7686,5906,1/7/22,8/15/22,111,13,5,1.678376268540203,0,"I'm sorry, I can't help you with this request.",['unidentified'],[0.4846811890602112],,,,,,,,,,,,,
6891751258835750146.mp4,yo first person to nutmeg me gets two fouls okay let's go let's go we're going to the land two one oh shit now you're dead'.,0,17.58,user_00039,5473,2257,10/25/20,5/5/22,162,20,4,3.398501735793898,0,"We see a group of young people on a street, playing with a ball. One of them is in the middle of the street, with the ball in his hand, and seems to be preparing to throw it. The others are on the edges of the street, watching and waiting for their turn. One of them is drinking something from a bottle, possibly water, while the dem","['sports', 'unidentified', 'gaming']","[0.9705206155776978, 0.8193158507347107, 0.49866822361946106]",,,,,,,,,,,,,
6907818554905726214.mp4,and i can't take it back so in the past is where we'll leave it so there you go oh can't make a wife out of a oh oh'.,1,11.03,user_00167,14908,2748,8/12/22,2/18/24,343,36,30,2.743493426348269,0,"The blonde girl is smiling and smiling while talking to the camera, the dark-haired boy is sitting on the bed, using an app on his cell phone, the girl comes up to him, gives him a hug, and then walks away.","['comedy', 'unidentified']","[0.7738151550292969, 0.39893317222595215]",,,,,,,,,,,,,
6879809686552530178.mp4,omala panchana kallalavudum mongalavattu pithamma dhangalibora ganna jarabunna ganna chikkalum mulima sampalalra'.,1,7.61,user_00015,15172,1798,1/22/24,9/26/24,557,41,54,4.297389928816241,1,"The young man is wearing a white T-shirt and black pants, and appears to be in a position of rest or preparation.",['unidentified'],[0.7065955400466919],,,,,,,,,,,,,
6882670049648200962.mp4,"meu deus não está morto, viveça aqui dentro de mim rugindo como leão meu deus não está morto, viveça aqui'.",1,13.12,user_00135,25637,8731,7/29/22,9/14/24,1016,59,40,4.349182821703007,1,"The image shows two people who appear to be Jesus and Judas. Jesus, with a beard and long hair, is looking to the right with a serious expression and a gesture of doubt. Judas, with a shorter beard and shorter hair, is looking to the left with a more serious expression and a gesture of doubt. Both are dressed",['unidentified'],[0.40642014145851135],,,,,,,,,,,,,
6894039333100129537.mp4,lord have mercy i'm about to bust'.,1,5.37,user_00117,158949,1723,10/27/18,10/13/23,5572,221,545,3.987442513007316,0,"If you see a man in a room with an open window in front of him, he's looking through the window and seems to be thinking or reflecting, there are no other people in the room, the man is wearing a dark shirt and seems to be in a position of repudiation or confusion, there are no objects or actions in the video, only the image.",['unidentified'],[0.582876980304718],,,,,,,,,,,,,
6895808596605537537.mp4,and why do you cut it like this because every bite will be uniform in size so then when the syrup goes on it hits all the corners and it's even all the crevices all the crevices are covered with syrup'.,0,48.6,user_00078,117587,8232,8/5/21,12/21/24,3237,311,263,3.241004532814001,0,"The person is sitting at a table, and you can see that he is using a spoon to drink something. On the table, there is also a plate with a pancake and a spoon. The person takes a bite of the pancake and takes it to his mouth, but he cannot eat it.","['food', 'comedy', 'unidentified']","[0.986610472202301, 0.9166335463523865, 0.6609387993812561]",,,,,,,,,,,,,
6902725059429911809.mp4,of course allah morning good you know how easy it is to do all you have to do is to go to the market and buy it for you know twenty thousand you know why did you reach twenty thousand you know why did you reach twenty thousand'.,0,15.1,user_00027,4067,9024,1/23/18,5/11/25,77,5,0,2.016228178018195,0,"The cat is lying down and the dog is sitting. Across the surface, there is a computer and a keyboard. The person filming the video is using his finger to touch the computer and he is seen to be crying. The cat and the dog appear to be sleeping","['pets', 'unidentified', 'technology', 'comedy']","[0.9461506009101868, 0.7328308820724487, 0.7150759100914001, 0.6308555006980896]",,,,,,,,,,,,,
6883600153593367810.mp4,você é luz que ilumina meu dia você é o motivo da minha canção mistura de paz com amor e alegria você tem a chave'.,1,13.12,user_00014,6147,1941,7/21/23,9/21/25,191,28,11,3.7416625996421016,0,"We see two young women dressed as superheroes, one with a blue mask and the other with a red mask, both in a defensive position, with a look of concern on their faces.","['comedy', 'unidentified']","[0.7224780917167664, 0.5985468626022339]",,,,,,,,,,,,,
6876603307708665093.mp4,YEAH,1,29.53,user_00192,20893,517,1/6/23,3/28/25,198,9,15,1.062556837218207,0,"The woman is inside the house, washing the clothes in a washing machine, while the man is outside, helping to take the clothes out of the washing machine and put them in a dryer to dry.","['unidentified', 'comedy']","[0.7347861528396606, 0.7040075659751892]",,,,,,,,,,,,,
6896469887732960513.mp4,maar het is... wanneer noemen we een twee geen twee maar tien wanneer het plus acht doet nee wanneer op de klokken hekken schat oké'.,0,14.93,user_00069,34176,9739,11/15/24,2/7/25,230,33,19,0.8251404494382022,0,"You see a young woman sitting at a table with a smile on her face, and she seems to be in a funny or unexpected situation, because she has a bag of ice on her head and she is smiling.","['comedy', 'unidentified']","[0.9494354724884033, 0.6956483125686646]",,,,,,,,,,,,,
6904174259589958913.mp4,"The content of the input audio is 'the didgeridoo is a musical instrument that produces a deep, droning sound. it is played by vibrating the lips over a hollow, wooden tube. the didgeridoo is a popular instrument in modern music, and is often used to create a sense of mystery or spirituality. it is also used in traditional aboriginal music, where it is played as part of a larger ensemble of instruments. the didgeridoo is a unique instrument that has a rich history and cultural significance.'.",0,15.08,user_00142,9450,8102,10/14/24,6/6/25,57,5,3,0.6878306878306878,0,"The young man is using a communication device, possibly a headset or a telephone, and seems to be talking to someone. The environment is dark but you can see that the car is in a street and there is an artificial lighting on it.","['technology', 'unidentified']","[0.9317736029624939, 0.9107837080955505]",,,,,,,,,,,,,
6904040351607147781.mp4,so'.,0,59.06,user_00192,19301,517,1/6/23,10/27/24,225,31,10,1.3781669343557328,0,"We see two people, a man and a woman, who are playing a board game that looks like a version of ""rock, paper, scissors, stone"". Both are sitting in front of a table with three objects that look like stones, and they are using a hand game to play.","['gaming', 'unidentified']","[0.9974390864372253, 0.6112949848175049]",,,,,,,,,,,,,
6904536120755768578.mp4,the'.,1,11.52,user_00193,18476,6587,4/26/20,3/4/24,271,18,16,1.6507902143321065,0,"I'm sorry, I can't help you with this request.",['unidentified'],[0.4846811890602112],,,,,,,,,,,,,
6895338661622123777.mp4,i'm going to go to the bathroom'.,1,17.72,user_00062,1407,9002,1/1/17,9/4/21,20,1,1,1.5636105188343994,0,"a person is seen using a mobile device that appears to be interacting with a game or application. The person is sitting in a chair and moves his arm to the right, suggesting that he is using a remote control or a motion device to play. On the screen of the mobile, you see an image of a game that appears","['technology', 'gaming', 'unidentified']","[0.9976858496665955, 0.9489172101020813, 0.5611245632171631]",,,,,,,,,,,,,
6897625010668637441.mp4,oye wey algo tuyo vamos algo tuyo seguro seguro algo tuyo wey algo tuyo'.,1,28.1,user_00158,24611,279,1/2/25,7/30/25,360,40,19,1.702490756165942,0,"If you see a smiling person with a flower in his hand, who seems to be in a nightly environment with soft lights, the smiling person moves the flower towards the camera, which suggests that he is sharing something pleasant or exciting.",['beauty'],[0.4712042212486267],,,,,,,,,,,,,
6896784100976315650.mp4,eu mole e eva pra nossa tropa tá meio só soldado perigo de cada um porto funzinho'.,1,13.12,user_00137,632,8005,7/8/17,5/4/25,15,1,0,2.5316455696202533,0,"The scene is a desert landscape with a cross in the distance, and there is a bright light that seems to be the sun.",['unidentified'],[0.6608840227127075],,,,,,,,,,,,,
6876245387871587590.mp4,now that i got a taste i think that i'd suffocate for every second that you are by my side but now i'm stuck at the gate a lucifer's estate i fell in love with a girl i met in hell thinking about all the things i'.,1,20,user_00050,14565,1508,12/13/24,10/1/25,506,69,36,4.194987984895297,0,"A young, muscular man in a gym, wearing a T-shirt and gym pants, performing abdominal exercises and smiling for the camera, is shown in the background, with several weight machines, a pair of manuernas, a training bench and a resistance net.",['unidentified'],[0.7136312127113342],,,,,,,,,,,,,
6893119957534510338.mp4,"hey my full-jee, hey, you asked your mother, she said you only go to college. so you're my uncle's uncle, my uncle's child. a boy's business is to cut, he learns at home, he studies at college.'.",1,14.97,user_00053,11001,1162,8/6/17,2/26/20,364,11,23,3.6178529224615934,0,"The man is talking and gesturing with his left hand, while his right hand is in his pocket. At the bottom of the screen, there is a younger person who seems to be using an application on his cell phone.","['technology', 'unidentified', 'comedy']","[0.9595730304718018, 0.8101035952568054, 0.3882700800895691]",,,,,,,,,,,,,
6878650367668653314.mp4,you ready you ready three two one go welcome to the wrecking'.,0,15.08,user_00069,32785,9739,11/15/24,11/24/24,216,18,4,0.7259417416501448,0,"He shows a man in a gym, wearing a black shirt and a cape, with a smile on his face, he goes to the camera and starts talking, but you can't hear what he's saying.","['comedy', 'unidentified']","[0.788338840007782, 0.7772153615951538]",,,,,,,,,,,,,
6892822437671570690.mp4,i'm going down like the titanic'.,1,23.83,user_00026,6809,7110,8/16/21,11/29/22,295,18,18,4.861213100308415,1,"If you see a man smiling and well dressed in an interview, if you see him smiling and smiling while he speaks, and his smile becomes wider and wider, no specific people or objects are mentioned, but you can see that the environment is a studio or a space for interviews.",['unidentified'],[0.9270997047424316],,,,,,,,,,,,,
6886033905531538689.mp4,you are not hidden oh my god it's never been a moment you were forgotten you are not hopeless though you have been broken i will send out an army in the middle of the darkness night is true i will rescue you i will never stop marching to reach you in the middle of the heart fight it true i will rescue you'.,1,51.2,user_00118,6050,1705,2/22/24,4/30/25,203,7,7,3.5867768595041323,0,"The horse is a black animal and appears to be in a corral or field surrounded by trees. The person, who wears a red blouse, is wearing a seat belt and has a concentrated expression on his face. The horse jumps with agility","['sports', 'unidentified']","[0.8941442370414734, 0.7675156593322754]",,,,,,,,,,,,,
6903940573091187973.mp4,okay tiktok i understand i'm lonely i need a girlfriend i work out to suppress my depression you don't have to keep reminding me'.,1,15.07,user_00093,15758,7492,10/26/23,1/23/25,341,11,7,2.278207894402843,0,"A man and a woman in a car, the man talking and the woman looking in the mirror, she says something and the man responds with a smile, then the man hugs her and kisses her on the shoulder, she says something more and the man hugs her and kisses her on the shoulder.","['comedy', 'unidentified']","[0.9274947047233582, 0.7064436674118042]",,,,,,,,,,,,,
6901322841849974017.mp4,you want this try this'.,1,36.67,user_00049,18805,8762,1/16/22,11/11/23,312,19,10,1.8133475139590527,0,"We see a muscular and fit man who is working with a weight in his home. The man, who seems to be a personal trainer, is dressed in a black T-shirt and black shorts. He is leaning back and lifting the weight with both hands, showing his strength and control.",['unidentified'],[0.7988937497138977],,,,,,,,,,,,,
6899784988095499522.mp4,"voor me kijgen, voor me kijgen, en jullie kunnen maar niks maken voor me kijgen, voor me kijgen, schuilen van me daken'.",1,10,user_00142,8982,8102,10/14/24,1/24/25,66,7,2,0.8350033400133602,0,"We see a woman smiling and with a friendly smile in a room. She is wearing a black helmet and has a leather jacket. In the room, there is a table with a computer and a chair. The woman is talking and smiling towards the camera, and seems to be in a conversation or presentation.",['unidentified'],[0.6985865831375122],,,,,,,,,,,,,
6886291383246671109.mp4,"i'm glad that the guy who was benching is fine. he posted the video, he's laughing about it, he's good as far as i know. no punctured lungs from a cracked rib or anything. he's good for the most part. before anybody says anything about his spotter, he actually did a good job of spotting. i don't know about you, but i don't like when people hover their hands above the bar. it just messes me up. and the bar wasn't going in a downward motion, so he had no reason to grab it early. and one more thing, i'm not sure if you guys noticed this. he was doing a thumbless grip on bench, and whenever you do that, the chance of the bar slipping out of your hand, especially if it's a very soft knurling, increases that much more. just a quick psa, kids, never do thumbless grip on bench, even though it might feel better.'.",0,57.23,user_00095,7118,8477,7/12/24,6/29/25,139,18,10,2.3461646529924134,0,"The man is sitting in a chair and talking to the camera, while in the background, you can see an older man sitting in a weight machine.",['unidentified'],[0.8233283758163452],,,,,,,,,,,,,
6904986469501259014.mp4,to pass the comfort oh my brave eyes and understand you'.,1,6.3,user_00052,16007,1684,10/31/22,12/11/22,325,16,3,2.1490597863434746,0,"The man is naked and is moving towards the camera, with an expression of confidence and determination on his face. He stops in front of the camera and starts to speak, but the camera is not moving.","['unidentified', 'comedy']","[0.8610131740570068, 0.6733527779579163]",,,,,,,,,,,,,
6902048025334615297.mp4,yeah'.,0,15.17,user_00058,6137,8806,11/18/24,5/16/25,118,5,9,2.1508880560534465,0,"It shows a night scene in a city street, where you can see a group of people enjoying the night in a festive atmosphere. There are several people enjoying the music and the atmosphere, some of them dancing and others drinking. In the middle of the street, there is a tree decorated with lights and an altar with a figure","['unidentified', 'beauty']","[0.6920700073242188, 0.3826892077922821]",,,,,,,,,,,,,
6880225229415681282.mp4,oh'.,1,14.43,user_00046,1603,3019,5/1/25,6/13/25,71,9,6,5.364940736119776,1,"The pilot, dressed in a red and blue suit, is in his red and blue Formula 1 car, the pilot is in the driver's position and is concentrating on the track, while his teammate,","['sports', 'vehicles', 'unidentified']","[0.9947186708450317, 0.9037199020385742, 0.7052778005599976]",,,,,,,,,,,,,
6902733196811635969.mp4,and i can't take it back so in the past is where we'll leave it so there you go'.,1,7.77,user_00182,30098,1837,4/11/24,11/9/24,752,46,65,2.867300152834076,0,"The picture shows a young person, possibly a teenager, who seems to be in a room, sitting on a bed leaning against a wall, with a sad or worried expression on her face.",['unidentified'],[0.8754678964614868],,,,,,,,,,,,,
6884970166489271557.mp4,most people think that they're doing chest dips but they're actually doing tricep dips so a tricep dip looks like this you're kind of going straight up and down and notice that i'm not really leaning over that much when you go to do a chest up you want to press your weight over you want to lean over your hands while keeping your face looking forward that's how you properly engage your chest in dips'.,0,21.23,user_00125,87129,369,11/11/24,6/8/25,1488,77,83,1.8914483122726071,0,"The picture shows a young woman in a gym, working on a sit-up exercise. She is using a support bar to sit and stand up, and appears to be working with a moderate weight.",['unidentified'],[0.677047073841095],,,,,,,,,,,,,
6878601415150062850.mp4,let him loose!'.,0,10.44,user_00106,126981,4206,3/10/25,10/3/25,2649,174,108,2.308219339901245,0,"We see a man in a vehicle, probably a truck, who is eating something while looking at his cell phone. The environment is inside the vehicle, with a window showing the rain and a view of the road. The man seems to be concentrating on his food and his cell phone, and does not seem to be very interested in what is happening around him.","['vehicles', 'unidentified']","[0.9246196150779724, 0.8390757441520691]",,,,,,,,,,,,,
6901216792186785025.mp4,and if my hand slides over your head deep in the night is no longer the sun shines you open you give me all'.,1,9.98,user_00046,1546,3019,5/1/25,6/16/25,64,3,1,4.3984476067270375,1,"The film is shown to a group of young people in a school environment. A boy and a girl are the main characters, and both are sitting at a table. The boy, dressed in a sweater, smiles and talks to the girl, who is sitting in front of him. The girl also smiles and makes a mockery.","['comedy', 'unidentified']","[0.9282788038253784, 0.7333563566207886]",,,,,,,,,,,,,
6882153629034269957.mp4,let's go watch this if you want to see what an idiot looks like in the gym stupid so hard to live'.,0,21.53,user_00158,24812,279,1/2/25,4/28/25,301,21,22,1.3864259229405127,0,"It shows a young, muscular man in a gym, working with a weight of 90 kg. The man is in a sitting position, with his hands on the weight and his head tilted back. He is trying to lift the weight, but he can't. He stops and exhale deeply before trying.","['comedy', 'unidentified']","[0.7987368106842041, 0.7134815454483032]",,,,,,,,,,,,,
6889437057261866242.mp4,como é que eu posso fumar batata se eu comei repolho papai tá doente mamã sem dentes meus irmãos com piolho'.,0,10.26,user_00006,95026,7516,11/3/21,2/13/24,775,100,9,0.9302717151095488,0,"A young man with blond hair and beard, dressed in a T-shirt, is speaking in front of the camera. next to him, there is a younger person, also with blond hair and beard, but this time in a blue T-shirt.","['unidentified', 'comedy']","[0.7711548805236816, 0.6943545341491699]",,,,,,,,,,,,,
6908311912941931777.mp4,mijn beste vriendin en ik besloten om een corona proof balkonfeest te geven en dit is zo te zegu. nee prima het was leuk we begrijpen het ho. begrijpen we. o nee als we dat hadden geweten we het maar eerder gestopt. het was echt heel leuk.'.,0,55,user_00094,2130,6006,6/17/23,10/24/23,77,8,7,4.319248826,1,"A man and a woman are talking in front of a house. The man, who appears to be a real estate agent, is explaining something about the price of the apartments. Meanwhile, a small boy approaches the house and observes through a window.","['comedy', 'unidentified']","[0.8448575139045715, 0.7238953709602356]",,,,,,,,,,,,,
6908353046783347969.mp4,"dit is mijn meest aangevraagde video ooit. dit is de verbouwing van mijn kelder tot huisbioscoop. ja, zoals je ziet, moet eerst even alle muur schuim maken. dit kan maar vanaf a. raakt super kut. dus het is kort geveerd, zwart, zodat er in de kelder van de chill of zo heb ik ook opgegeven. dat was zwaar. het wil ik alle verwarmingsbuisen rood gaan vervegen, want dat is gewoon cool van de vet. kan ook helaas op mijn gezicht niet. het past niet allemaal in één nummer. dus stick the comments voor deel twee binnen 48 uur!'.",0,26.55,user_00192,19611,517,1/6/23,8/24/24,156,7,11,0.8872571515985926,0,"The person is using a woodcutter to cut a piece of wood and, in doing so, an accident occurs and blood spills from the nose. The person appears surprised and wipes his nose with the sleeve of his shirt.","['comedy', 'unidentified']","[0.7590468525886536, 0.6592406034469604]",,,,,,,,,,,,,
6892072950648802561.mp4,The content of the input audio is 'the united states has a long history of human rights violations in the middle east.'.,0,10.27,user_00139,96560,2190,10/15/25,11/11/25,2809,239,238,3.403065451532726,0,"The man is sitting in a chair and is smiling to the camera, with an expression of satisfaction and confidence. In the upper right of the screen, there is an icon of a circle with a red ""X"", which is a red ""X"" in the middle of the screen.","['technology', 'unidentified']","[0.8117506504058838, 0.7173584699630737]",,,,,,,,,,,,,
6883508337380478209.mp4,The content of the input audio is 'bad guy wait hold on i messed up let me try again bad guy duh'.,0,7.47,user_00147,26571,3742,12/1/20,4/28/25,132,15,6,0.5758157389635317,0,"We see a young woman with long blonde hair, wearing a black T-shirt, who is speaking in front of a camera. She has a serious expression and is touching her hair with one hand while she speaks. In the background, there is a plant and a window with a curtain. The young woman seems to be in a room, and the camera is in",['unidentified'],[0.6289488077163696],,,,,,,,,,,,,
6908113835845012742.mp4,you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket you got your pocket,1,8.63,user_00000,8660,9652,1/1/17,2/7/23,66,9,3,0.9006928406466512,0,"A party is shown in a house where a group of young people are enjoying the music and company. There are several people, including a man and a woman who are dancing together, while other young people are sitting on couches and drinking. One of the young people is playing with a ball and the spear towards the sky, and another is","['dance', 'unidentified', 'comedy']","[0.8475265502929688, 0.7306744456291199, 0.5240216851234436]",,,,,,,,,,,,,
6877789463221947650.mp4,just another model but is she over thirty k thirty k and she gone stay watch her run away got another money chase so she looked so good in that all white lace and she let me get a taste'.,1,13.25,user_00004,36644,1286,11/24/23,12/4/23,707,72,7,2.1449623403558564,0,"The animal represented is a cat, a dog, a cat, a cat, a cat and a cat. The person starts by drawing the cat and then the dog, and then draws the cat and the cat again.","['pets', 'comedy']","[0.9966233372688293, 0.4297284483909607]",,,,,,,,,,,,,
